"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1COME0008","2004-05-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   20",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-05-31","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-12","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-13","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-14","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-15","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-16","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-17","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-18","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   13",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-19","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-20","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-21","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   36",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-06-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-12","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-13","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-14","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-15","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-16","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    3",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-17","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-18","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-19","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-20","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-21","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    3",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-07-31","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-12","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-13","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-14","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-15","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-16","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-17","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-18","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-19","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-20","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-21","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    3",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-08-31","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   71",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","  170",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   25",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-12","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-13","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-14","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-15","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-16","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-17","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-18","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-19","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-20","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","  140",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-21","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   53",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   25",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    5",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-09-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   28",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   33",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   13",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-12","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-13","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   10",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-14","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-15","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-16","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-17","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-18","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-19","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    5",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-20","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-21","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-22","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-23","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    3",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-24","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-25","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    3",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-26","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    5",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-27","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   20",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-28","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   33",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-29","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   58",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-30","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-10-31","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-01","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","   56",",,N","   13",",,N","   13",",,N",,,,,,,"    0","T,,N"
"US1COME0008","2004-11-02","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-03","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-04","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-05","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-06","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-07","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-08","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-09","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","  109",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-10","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
"US1COME0008","2004-11-11","39.0724","-108.4435","1417.3","CLIFTON 1.4 SSE, CO US","    0","T,,N","    0",",,N","    0",",,N",,,,,,,,
